State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
Sikkim crop.csv,Urad,Mangan,Kharif,20.0,2004-2005,10.0,0.5
Sikkim crop.csv,Urad,Namchi,Kharif,1700.0,2004-2005,1310.0,0.77
Sikkim crop.csv,Urad,Pakyong,Kharif,,2004-2005,,
Sikkim crop.csv,Urad,Soreng,Kharif,,2004-2005,,
Sikkim crop.csv,Wheat,Gangtok,Rabi,1430.0,2004-2005,2280.0,1.59
Sikkim crop.csv,Wheat,Geyzing,Rabi,1960.0,2004-2005,3000.0,1.53
Sikkim crop.csv,Wheat,Mangan,Rabi,850.0,2004-2005,900.0,1.06
Sikkim crop.csv,Wheat,Namchi,Rabi,1500.0,2004-2005,2070.0,1.38
Sikkim crop.csv,Wheat,Pakyong,Rabi,,2004-2005,,
Sikkim crop.csv,Barley,Gangtok,Rabi,440.0,2005-2006,520.0,1.18
Sikkim crop.csv,Barley,Geyzing,Rabi,450.0,2005-2006,610.0,1.36
Sikkim crop.csv,Barley,Mangan,Rabi,140.0,2005-2006,140.0,1.0
Sikkim crop.csv,Barley,Namchi,Rabi,200.0,2005-2006,320.0,1.6
Sikkim crop.csv,Barley,Pakyong,Rabi,,2005-2006,,
Sikkim crop.csv,Maize,Gangtok,Kharif,9270.0,2005-2006,14240.0,1.54
Sikkim crop.csv,Maize,Geyzing,Kharif,13320.0,2005-2006,24300.0,1.82
Sikkim crop.csv,Maize,Mangan,Kharif,1610.0,2005-2006,3200.0,1.99
Sikkim crop.csv,Maize,Namchi,Kharif,1250.0,2005-2006,19360.0,15.49
Sikkim crop.csv,Maize,Pakyong,Kharif,,2005-2006,,
Sikkim crop.csv,Maize,Soreng,Kharif,,2005-2006,,
Sikkim crop.csv,Other Cereals,Gangtok,Kharif,,2005-2006,,
Sikkim crop.csv,Other Cereals,Geyzing,Kharif,,2005-2006,,
Sikkim crop.csv,Other Cereals,Mangan,Kharif,,2005-2006,,
Sikkim crop.csv,Other Cereals,Namchi,Kharif,,2005-2006,,
Sikkim crop.csv,Other Cereals,Pakyong,Kharif,,2005-2006,,
