State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
manipur crop.csv,Moong(Green Gram),Chandel,Kharif,,2001-2002,,
manipur crop.csv,Moong(Green Gram),Churachandpur,Kharif,,2001-2002,,
manipur crop.csv,Moong(Green Gram),Imphal east,Kharif,,2001-2002,,
manipur crop.csv,Moong(Green Gram),Imphal west,Kharif,,2001-2002,,
manipur crop.csv,Moong(Green Gram),Senapati,Kharif,,2001-2002,,
manipur crop.csv,Moong(Green Gram),Tamenglong,Kharif,,2001-2002,,
manipur crop.csv,Moong(Green Gram),Thoubal,Kharif,,2001-2002,,
manipur crop.csv,Moong(Green Gram),Ukhrul,Kharif,,2001-2002,,
manipur crop.csv,Onion,Senapati,Summer,,2001-2002,,
manipur crop.csv,Onion,Thoubal,Summer,,2001-2002,,
manipur crop.csv,Other Rabi pulses,Bishnupur,Rabi,,2001-2002,,
manipur crop.csv,Other Rabi pulses,Chandel,Rabi,,2001-2002,,
manipur crop.csv,Other Rabi pulses,Churachandpur,Rabi,,2001-2002,,
manipur crop.csv,Other Rabi pulses,Imphal east,Rabi,,2001-2002,,
manipur crop.csv,Other Rabi pulses,Imphal west,Rabi,,2001-2002,,
manipur crop.csv,Other Rabi pulses,Senapati,Rabi,,2001-2002,,
manipur crop.csv,Other Rabi pulses,Tamenglong,Rabi,,2001-2002,,
manipur crop.csv,Other Rabi pulses,Thoubal,Rabi,,2001-2002,,
manipur crop.csv,Other Rabi pulses,Ukhrul,Rabi,,2001-2002,,
manipur crop.csv,Other Kharif pulses,Bishnupur,Kharif,360.0,2001-2002,180,0.5
manipur crop.csv,Other Kharif pulses,Chandel,Kharif,,2001-2002,,
manipur crop.csv,Other Kharif pulses,Churachandpur,Kharif,20.0,2001-2002,10,0.5
manipur crop.csv,Other Kharif pulses,Imphal east,Kharif,270.0,2001-2002,140,0.52
manipur crop.csv,Other Kharif pulses,Imphal west,Kharif,330.0,2001-2002,160,0.48
manipur crop.csv,Other Kharif pulses,Senapati,Kharif,430.0,2001-2002,220,0.51
manipur crop.csv,Other Kharif pulses,Tamenglong,Kharif,50.0,2001-2002,30,0.6
manipur crop.csv,Other Kharif pulses,Thoubal,Kharif,410.0,2001-2002,210,0.51
manipur crop.csv,Other Kharif pulses,Ukhrul,Kharif,,2001-2002,,
manipur crop.csv,other oilseeds,Bishnupur,Kharif,,2001-2002,,
manipur crop.csv,other oilseeds,Chandel,Kharif,,2001-2002,,
manipur crop.csv,other oilseeds,Churachandpur,Kharif,,2001-2002,,
manipur crop.csv,other oilseeds,Imphal east,Kharif,,2001-2002,,
manipur crop.csv,other oilseeds,Imphal west,Kharif,,2001-2002,,
manipur crop.csv,other oilseeds,Senapati,Kharif,,2001-2002,,
